TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
532479,20240802,129.00,132.95,123.85,127.35,125357
532481,20240802,12.00,12.55,12.00,12.25,8117
532482,20240802,628.85,649.95,622.45,646.15,151359
532483,20240802,112.00,112.00,110.10,110.50,1859351
532485,20240802,1052.00,1069.00,1005.55,1056.50,50070
532486,20240802,701.50,784.40,701.50,767.70,17734
532488,20240802,4802.15,5011.00,4802.15,4990.35,23111
532493,20240802,881.15,890.00,872.95,878.85,27790
532497,20240802,1705.80,1725.15,1675.70,1700.15,4146
532500,20240802,13149.90,13149.95,12675.00,12730.95,73308
532503,20240802,1045.00,1071.00,1020.00,1034.55,6219
532504,20240802,3602.55,3696.10,3584.25,3600.45,4314
532505,20240802,54.99,55.90,54.58,55.18,1280041
532507,20240802,8.70,8.82,8.36,8.74,39815
532508,20240802,735.40,737.25,723.30,729.60,21446
532509,20240802,510.85,519.15,504.50,516.40,2996
532513,20240802,378.90,387.75,369.00,378.25,9359
532514,20240802,530.65,542.90,530.65,538.45,13207
532515,20240802,284.85,290.00,274.00,275.30,51721
532521,20240802,100.80,100.80,100.80,100.80,1737
532522,20240802,365.70,366.25,360.35,362.35,62837
532523,20240802,351.85,362.05,348.05,356.20,86418
532524,20240802,220.80,223.30,216.50,217.85,173993
532525,20240802,64.99,66.60,64.85,65.55,631294
532527,20240802,840.00,918.70,836.05,886.90,142060
532528,20240802,590.15,599.20,578.40,583.10,32661
532529,20240802,217.00,222.00,215.00,218.35,36655
532531,20240802,1095.90,1098.90,1077.00,1080.10,11613
532532,20240802,9.27,9.27,9.27,9.27,505499
532538,20240802,11949.85,11949.85,11717.70,11758.40,35675
532539,20240802,1028.00,1033.40,1009.20,1018.40,17208
532540,20240802,4363.00,4397.40,4268.30,4283.00,311400
532541,20240802,6171.55,6208.00,6060.05,6081.70,12366
532543,20240802,74.68,76.81,74.14,75.13,18117
532548,20240802,702.00,718.85,699.80,713.80,7647
532553,20240802,567.85,577.45,552.85,559.70,65592
532555,20240802,419.75,426.35,413.30,419.65,1144229
532604,20240802,21.20,21.36,21.20,21.20,30624
532605,20240802,1996.05,2010.00,1935.00,1949.00,26531
532610,20240802,72.98,73.79,71.74,72.59,47084
532612,20240802,329.25,332.75,325.00,326.05,6864
532613,20240802,45.00,46.00,44.45,45.14,15550
532614,20240802,3.41,3.74,3.41,3.56,60280
532616,20240802,130.55,133.10,127.50,130.50,97913
532617,20240802,40.79,40.79,40.00,40.15,11400
532621,20240802,13.04,13.04,12.00,12.75,57493
532624,20240802,879.50,898.45,862.00,882.60,11019
532626,20240802,1401.00,1525.00,1388.05,1474.75,24100
532627,20240802,18.91,20.04,18.75,19.79,13972718
532628,20240802,36.00,36.00,35.30,35.70,96268
532629,20240802,4.77,4.92,4.51,4.92,74310
532630,20240802,955.00,967.85,928.40,951.10,5178
532633,20240802,1075.10,1075.10,1050.00,1052.90,1001
532636,20240802,458.05,469.05,446.40,449.25,151392
532637,20240802,110.65,115.50,109.90,114.10,34875
532638,20240802,750.00,762.65,735.00,736.95,2161
532640,20240802,32.01,34.50,30.98,33.46,25366
532641,20240802,48.70,49.94,48.43,48.98,298601
532642,20240802,6930.00,6950.00,6795.25,6878.50,377
532644,20240802,4352.85,4413.75,4250.00,4282.10,3748
532645,20240802,5.14,5.14,4.76,4.94,29791
532648,20240802,25.74,26.00,25.35,25.45,14718459
532649,20240802,30.87,32.34,30.46,31.67,51313
532650,20240802,32.88,35.24,32.44,35.18,671606
532651,20240802,66.00,66.00,64.05,64.27,952
532652,20240802,231.35,234.45,230.40,230.75,62058
532654,20240802,27.50,28.86,27.03,27.73,77467
532656,20240802,6.95,7.09,6.90,6.97,242905
532659,20240802,110.75,110.75,108.75,109.00,540498
532661,20240802,880.25,898.10,867.60,886.75,568
532662,20240802,27.46,27.51,26.63,26.97,38957
532663,20240802,1670.00,1673.35,1627.45,1668.75,234
532666,20240802,3.75,3.85,3.70,3.77,1723601
532667,20240802,67.87,71.45,66.94,71.44,30765378
532668,20240802,1621.15,1728.15,1621.15,1709.60,79945
532670,20240802,48.00,49.17,47.65,48.63,777646
532673,20240802,41.07,41.09,40.51,40.61,39445
532674,20240802,56.14,59.33,56.14,57.86,116642
532676,20240802,13.25,13.67,12.36,13.08,96035
532683,20240802,4516.00,4531.45,4475.75,4496.40,1541
532684,20240802,171.95,179.50,168.75,173.70,118108
532686,20240802,620.00,647.65,605.00,647.65,23888
532687,20240802,680.00,699.30,637.00,655.40,8204
532689,20240802,1471.10,1494.60,1466.60,1469.45,25501
532694,20240802,21.09,21.14,21.09,21.09,404298
532695,20240802,20.06,20.12,17.50,18.02,363251
532698,20240802,410.00,423.00,405.70,421.45,29412
532699,20240802,356.85,356.85,350.60,353.60,12143
532700,20240802,228.00,239.00,225.00,233.95,7738
532701,20240802,13.25,13.25,12.35,12.35,13725
532702,20240802,339.00,343.55,331.90,342.20,37172
532705,20240802,101.00,102.00,99.25,99.70,38569
532707,20240802,374.50,375.00,370.00,373.00,2305
532708,20240802,5.59,5.59,5.59,5.59,451899
532710,20240802,27.67,29.05,27.34,29.05,138572
532712,20240802,1.85,1.85,1.81,1.85,2401420
532713,20240802,31.38,31.41,30.67,31.02,641585
532714,20240802,895.05,899.95,878.25,881.55,34145
532716,20240802,87.95,91.00,86.77,87.34,3946
532717,20240802,2200.00,2343.15,2200.00,2343.15,5366
532719,20240802,100.30,105.00,100.30,103.10,219110
532720,20240802,301.00,307.70,301.00,305.25,43801
532722,20240802,77.00,82.80,73.15,80.18,69029
532723,20240802,51.96,51.96,49.94,51.96,4352
532725,20240802,10649.85,10910.05,10592.25,10628.90,5320
532726,20240802,303.95,314.80,303.95,312.55,1479
532728,20240802,48.00,48.80,46.20,47.96,24628
532729,20240802,340.00,340.00,327.00,327.45,2524
532730,20240802,21.65,21.65,20.21,20.39,12737
532732,20240802,666.30,675.30,662.95,666.15,1295
532733,20240802,887.80,904.45,879.15,892.85,17972
532734,20240802,1100.00,1130.00,1100.00,1117.40,26103
532735,20240802,472.55,478.00,470.95,475.30,1414
532737,20240802,175.10,181.90,175.10,179.05,5619
532738,20240802,46.01,46.99,45.50,46.61,3899
532740,20240802,407.50,420.55,407.50,419.45,4188
532741,20240802,520.00,520.00,504.15,507.45,33267
532742,20240802,5923.00,6298.00,5750.00,6120.40,3103
532744,20240802,13.60,13.70,13.37,13.39,6714
532745,20240802,15.70,15.80,14.82,15.17,124820
532748,20240802,142.00,147.00,138.00,141.30,7186
532749,20240802,63.77,64.63,63.46,64.04,59310
532754,20240802,98.00,100.70,97.35,98.00,644856
532755,20240802,1522.00,1532.35,1503.50,1510.50,130634
532756,20240802,586.00,586.00,569.55,574.35,5632
532757,20240802,13337.80,13775.00,13337.80,13635.40,671
532759,20240802,49.37,49.37,49.37,49.37,14396
532760,20240802,172.00,173.80,170.45,171.40,4680
532761,20240802,67.40,68.70,66.25,67.67,1787
532762,20240802,1350.05,1367.65,1338.00,1344.05,38756
532764,20240802,381.10,383.35,378.25,380.70,502
532766,20240802,1.81,1.81,1.66,1.71,8228
532768,20240802,1360.00,1376.90,1345.35,1348.10,7178
532771,20240802,22.90,22.90,22.00,22.38,44502
532772,20240802,124.00,125.10,123.40,124.55,180762
532773,20240802,291.75,291.75,291.75,291.75,2964
532774,20240802,183.90,187.00,177.70,183.95,16290
532775,20240802,2.63,2.89,2.63,2.89,121757816
532776,20240802,55.49,57.82,52.27,54.44,107425
532777,20240802,6801.20,7325.00,6801.20,7219.70,58983
532779,20240802,1815.10,1875.00,1785.45,1850.55,120360
532780,20240802,16.85,17.49,16.06,17.48,2597405
532782,20240802,65.10,68.62,65.10,66.90,20294
532783,20240802,305.90,315.00,301.40,307.80,250319
532784,20240802,1761.00,1774.95,1710.95,1730.55,9528
532785,20240802,134.00,135.95,133.05,134.70,7593
532790,20240802,969.85,996.95,956.20,980.10,29044
532794,20240802,14.49,14.76,14.29,14.61,1047987
532795,20240802,0.88,0.88,0.87,0.88,5201714
532796,20240802,548.50,560.70,541.80,553.50,1043
532797,20240802,145.20,147.05,142.15,143.30,80983
532798,20240802,91.55,95.83,90.75,93.19,591417
532799,20240802,259.50,272.85,253.35,272.85,225887
532800,20240802,45.28,47.15,44.95,45.58,983534
532801,20240802,111.15,117.15,111.15,114.15,3186
532804,20240802,3500.15,3540.00,3433.65,3489.75,1223
532805,20240802,200.75,205.90,200.75,202.45,110501
532806,20240802,53.50,56.87,51.41,52.53,6299
532807,20240802,127.75,129.25,126.70,127.50,3835
532808,20240802,970.00,1004.85,958.95,988.70,5280
532809,20240802,296.95,302.00,291.00,297.45,343016
532810,20240802,533.30,539.80,525.50,526.70,280869
532811,20240802,1399.00,1399.00,1348.90,1356.70,3306
532812,20240802,31.50,31.75,28.73,31.75,21116
532814,20240802,582.55,597.40,581.80,595.75,35895
532815,20240802,304.85,316.90,301.70,312.55,23222
532817,20240802,11.37,11.57,11.10,11.22,65026
532820,20240802,8.32,8.48,8.17,8.20,6931
532822,20240802,15.77,16.41,15.76,16.11,46855004
532825,20240802,16.74,16.74,16.74,16.74,6875
532826,20240802,65.00,66.50,63.50,64.20,3870
532827,20240802,42000.75,42902.10,42000.75,42763.45,226
532828,20240802,71.55,74.43,70.30,70.67,3915
532829,20240802,241.85,241.85,241.85,241.85,7398
532830,20240802,2150.00,2170.20,2127.00,2130.40,18552
532832,20240802,118.50,133.75,118.50,132.50,560938
532834,20240802,113.95,118.85,113.95,116.25,30789
532835,20240802,5619.35,5668.60,5580.90,5667.50,193
532839,20240802,15.87,16.24,15.79,15.99,2783767
532841,20240802,393.00,401.60,390.95,401.05,979
532842,20240802,585.00,623.95,585.00,604.00,6624
532843,20240802,503.85,511.15,497.75,505.45,15222
532845,20240802,17.13,18.28,16.75,17.18,88724
532847,20240802,86.50,87.50,85.05,86.58,18534
532848,20240802,130.85,135.10,130.85,133.90,74613
532850,20240802,82.70,82.70,79.60,81.27,198202
532851,20240802,800.00,803.35,750.95,759.20,8738
532853,20240802,525.65,527.90,514.30,517.75,1003
532855,20240802,209.95,209.95,200.00,204.05,1277
532856,20240802,327.05,341.35,327.05,331.30,110528
532859,20240802,808.15,814.00,796.10,800.15,235254
532864,20240802,144.00,147.10,144.00,144.70,5257
532867,20240802,977.00,1021.00,940.00,1007.90,20939
532868,20240802,862.40,866.20,841.00,844.50,134012
532869,20240802,100.99,104.11,96.11,102.01,59041
532870,20240802,4.26,4.46,4.05,4.46,36692
532872,20240802,218.20,230.75,218.20,226.20,51277
532873,20240802,4.05,4.05,4.05,4.05,159184
532875,20240802,213.60,220.65,209.00,213.45,36446
532878,20240802,93.50,97.05,92.06,93.15,9913
532879,20240802,331.95,349.20,331.90,341.50,7571
532880,20240802,137.40,137.40,137.40,137.40,14301
532884,20240802,254.05,268.90,252.00,264.10,115331
532885,20240802,62.40,63.41,62.05,62.67,389159
532886,20240802,57.00,57.43,56.46,56.90,10877
532887,20240802,2.86,2.86,2.86,2.86,10994
532888,20240802,85.51,89.41,80.50,81.76,1288208
532889,20240802,855.00,867.85,843.45,864.65,8369
532890,20240802,19.84,20.00,19.54,19.68,63478
532891,20240802,450.00,484.30,445.00,481.70,20893
532892,20240802,645.00,667.00,638.40,656.60,54586
532893,20240802,70.11,71.44,69.00,70.00,20902
532894,20240802,28.65,29.47,27.00,29.47,45811
532895,20240802,27.30,27.30,27.25,27.30,1480
532896,20240802,51.88,53.63,51.75,52.80,22291
532898,20240802,358.10,361.05,354.05,358.00,1318164
532899,20240802,1089.75,1118.20,1077.15,1108.05,27642
532900,20240802,65.58,67.05,65.41,66.17,118007
532904,20240802,81.23,81.23,81.23,81.23,469
532906,20240802,135.00,135.45,134.50,134.65,2255
532907,20240802,28.70,28.70,28.70,28.70,10476
532911,20240802,11.55,11.55,11.20,11.41,44473
532915,20240802,244.10,249.05,243.70,244.60,40526
532916,20240802,65.06,70.00,65.06,67.71,4855
532918,20240802,46.98,47.00,43.56,45.01,66472
532921,20240802,1588.85,1600.00,1551.00,1587.85,225978
532922,20240802,66.04,67.94,65.76,66.00,688464
532923,20240802,99.44,99.44,95.80,96.62,27709
532924,20240802,392.00,392.00,377.50,379.05,7836
532925,20240802,961.00,980.00,961.00,980.00,18
532926,20240802,515.40,527.50,514.50,519.15,24074
532927,20240802,2449.95,2450.00,2410.05,2440.45,2358
532928,20240802,735.00,736.00,709.00,727.60,5925
532929,20240802,1254.00,1254.00,1194.05,1197.80,14696
532930,20240802,44.55,45.50,44.55,44.55,48066
532931,20240802,8.50,8.50,8.50,8.50,19576
532932,20240802,83.00,97.33,83.00,96.61,5299
532933,20240802,66.20,69.97,66.00,68.67,29047
532934,20240802,208.25,217.00,205.00,215.00,1798
532935,20240802,285.00,304.20,285.00,297.10,8165
532937,20240802,160.00,162.00,158.55,159.50,14817
532939,20240802,32.31,34.57,31.84,34.57,18401253
532940,20240802,833.95,853.00,822.00,841.05,15246
532941,20240802,227.25,227.25,220.60,224.60,1696
532942,20240802,383.75,392.00,378.70,388.20,238041
532944,20240802,81.15,84.36,81.15,82.17,115884
532945,20240802,20.24,20.69,20.01,20.37,1531160
532946,20240802,51.04,52.99,50.48,52.92,3407
532947,20240802,64.97,65.13,63.87,64.50,1305729
532951,20240802,93.20,93.20,91.00,91.50,2259
532952,20240802,323.50,327.75,322.15,323.75,1232
532953,20240802,452.70,472.50,452.70,460.35,40923
532955,20240802,613.00,624.40,607.85,611.00,408021
532957,20240802,159.75,176.40,159.75,167.25,1017
532960,20240802,55.06,55.60,52.80,53.22,563090
532966,20240802,1540.00,1566.95,1495.00,1498.45,235362
532967,20240802,333.70,346.05,333.70,339.85,8355
532974,20240802,167.50,168.70,164.75,165.65,35392
532975,20240802,23.87,23.87,23.87,23.87,21370
532976,20240802,921.90,921.90,903.00,909.65,1406
532977,20240802,9650.05,9729.30,9595.60,9617.85,25432
532978,20240802,1624.80,1629.65,1603.15,1624.00,164373
532980,20240802,41.00,42.35,41.00,42.03,80032
532983,20240802,1959.95,2012.95,1945.00,1963.70,3895
532985,20240802,87.88,88.40,86.80,88.23,3192
532986,20240802,48.00,52.05,48.00,50.66,4515
532987,20240802,933.65,943.00,927.65,934.85,397
532988,20240802,388.10,408.55,388.10,400.60,319
532989,20240802,77.50,85.05,77.50,85.05,104
532992,20240802,36.70,39.00,36.70,37.30,6500
532993,20240802,348.10,360.95,345.00,360.95,44
532994,20240802,102.90,103.00,99.00,102.55,13024
532998,20240802,66.49,67.79,65.75,66.02,5091
533001,20240802,188.50,188.50,184.90,184.90,294
533007,20240802,11.22,11.70,10.70,11.26,146810
533012,20240802,12.93,13.31,12.70,13.30,23070
533014,20240802,72.80,72.80,65.00,66.21,130180
533018,20240802,4085.00,4085.00,4085.00,4085.00,1
533022,20240802,256.10,293.25,256.10,288.10,178775
533023,20240802,15841.35,16344.00,15749.35,16273.20,1015
533029,20240802,128.80,132.00,123.75,127.05,12735
533033,20240802,1564.00,1564.00,1443.60,1455.55,10628
533047,20240802,715.00,715.00,700.00,703.15,3246
533048,20240802,1.59,1.59,1.51,1.54,1163316
533056,20240802,60.00,63.60,60.00,62.60,227419
533080,20240802,790.10,827.00,790.10,795.90,17533
533088,20240802,438.70,454.05,438.70,447.25,21748
533090,20240802,0.85,0.85,0.80,0.84,2992774
533093,20240802,55.03,57.88,53.72,55.37,9004
533095,20240802,9489.50,9610.00,9370.00,9539.55,688
533096,20240802,729.75,740.50,721.00,726.40,319628
533098,20240802,103.25,103.90,102.25,103.35,2917266
533101,20240802,165.00,165.00,156.15,157.85,1940
533104,20240802,960.00,998.45,947.00,982.95,17019
533106,20240802,595.25,614.40,590.00,606.10,829901
533108,20240802,46.99,48.00,45.60,47.04,19224
533110,20240802,15.27,16.81,15.27,16.79,516
533121,20240802,1307.00,1385.00,1307.00,1339.65,14933
533122,20240802,17.07,17.50,17.00,17.30,7335561
533137,20240802,54.19,56.09,54.10,55.15,323612
533138,20240802,1214.20,1231.00,1201.75,1211.80,2879
533146,20240802,611.90,612.95,596.50,599.45,11869
533148,20240802,731.55,735.00,711.00,722.45,81186
533149,20240802,15.85,15.85,14.82,15.11,15682
533150,20240802,3106.00,3130.15,2989.50,3001.75,47920
533151,20240802,333.60,342.95,333.60,338.75,11887
533152,20240802,69.90,69.90,65.00,65.31,8787
533155,20240802,593.50,615.45,592.10,606.75,78549
533156,20240802,72.63,79.65,72.63,77.93,115239
533158,20240802,1671.05,1769.95,1671.05,1739.70,4602
533160,20240802,205.00,218.50,200.40,213.70,201515
533161,20240802,110.00,110.95,106.10,108.60,5913
533162,20240802,23.03,23.30,22.75,23.08,1609818
533163,20240802,20.43,20.43,19.00,19.16,11395
533164,20240802,72.00,75.51,72.00,74.72,18382
533166,20240802,3.21,3.28,3.19,3.20,382908
533168,20240802,583.80,630.00,572.70,608.75,15834
533169,20240802,195.55,199.55,194.30,196.05,35169
533170,20240802,135.00,138.70,135.00,136.55,1459
533177,20240802,6.29,6.30,6.29,6.30,44233
533179,20240802,4784.90,4784.90,4620.00,4635.40,13592
533181,20240802,130.00,131.45,128.50,129.40,7034
533192,20240802,49.20,51.65,48.71,50.79,149724
533193,20240802,225.75,236.60,225.75,233.25,35852
533202,20240802,4.03,4.15,3.70,3.71,748868
533203,20240802,12.50,13.80,12.50,13.69,61184
533206,20240802,143.50,144.90,142.30,143.90,564519
533208,20240802,136.50,138.90,131.00,136.70,10667
533210,20240802,119.95,120.75,118.50,120.00,11653
533212,20240802,110.70,115.00,110.70,114.65,23596
533217,20240802,104.50,104.50,100.05,100.55,4690
533218,20240802,95.50,96.08,93.98,95.33,6000
533227,20240802,133.00,136.70,132.90,135.65,2980
533229,20240802,258.05,267.80,258.05,263.10,20415
533230,20240802,61.59,62.25,61.16,62.01,45263
533239,20240802,10.64,10.64,10.64,10.64,233180
533244,20240802,61.02,61.90,60.81,61.66,109703
533248,20240802,227.05,231.30,225.00,227.20,270403
533252,20240802,839.00,850.00,801.00,850.00,968
533259,20240802,311.10,314.70,309.40,310.60,817
533260,20240802,539.00,539.00,520.00,527.50,2393
533261,20240802,19.65,19.98,19.38,19.61,56539
533262,20240802,725.05,760.40,725.05,752.25,23680
533263,20240802,21.09,22.38,21.02,21.90,755482
533267,20240802,270.95,281.50,270.95,278.75,7750
533268,20240802,8.52,8.63,8.52,8.63,33897
533269,20240802,1302.15,1336.00,1302.15,1320.95,30686
533270,20240802,217.00,224.10,214.65,216.10,11671
533271,20240802,251.75,255.50,248.00,252.35,55040
533272,20240802,589.75,616.95,583.50,611.15,66719
533273,20240802,1800.00,1822.20,1775.00,1778.55,10535
533274,20240802,1754.20,1754.20,1672.00,1694.75,19739
533275,20240802,5.65,6.12,5.50,6.12,10391590
533278,20240802,534.80,537.35,522.50,524.55,386554
533282,20240802,1672.45,1693.85,1632.85,1664.80,7996
533284,20240802,208.80,228.20,202.95,209.60,146144
533285,20240802,245.55,245.55,245.55,245.55,115201
533286,20240802,472.70,479.65,471.40,474.35,141515
533287,20240802,9.94,10.34,9.45,10.34,313960
533289,20240802,96.04,96.04,96.04,96.04,7268
533292,20240802,20.07,20.08,19.68,19.80,98602
533293,20240802,1199.00,1225.00,1170.45,1178.30,18701
533294,20240802,38.00,38.50,37.40,38.50,7865
533295,20240802,64.69,67.33,64.07,66.48,514631
533296,20240802,6.59,6.59,6.23,6.49,23371
533298,20240802,38.41,38.99,38.03,38.59,50446
533301,20240802,6.90,7.18,6.90,7.18,974532
533302,20240802,6062.10,6110.00,6060.00,6070.65,79
533303,20240802,635.00,650.25,625.95,637.30,1704
533306,20240802,2003.55,2009.65,1987.25,1990.80,187
533315,20240802,28.24,28.24,26.51,27.44,983
533316,20240802,436.55,454.05,435.00,444.80,866
533320,20240802,1477.00,1480.05,1424.00,1454.10,1796
533326,20240802,259.00,264.70,254.55,261.00,155539
533329,20240802,68.58,70.39,68.05,68.90,41141
533333,20240802,368.35,376.75,367.95,373.15,39393
533336,20240802,1499.00,1499.00,1470.00,1470.70,284
533339,20240802,1670.15,1768.25,1670.15,1709.10,26691
533343,20240802,157.10,158.00,153.75,154.40,16862
533344,20240802,54.75,56.73,54.09,55.42,127301
533385,20240802,156.38,156.38,152.56,153.61,724873
533398,20240802,1852.00,1894.00,1843.80,1876.85,22457
533407,20240802,44.47,44.47,44.47,44.47,12393
533408,20240802,63.20,63.90,62.70,63.53,10093
533427,20240802,64.00,66.35,63.04,64.13,466331
533451,20240802,88.44,91.95,85.00,87.01,4948
533452,20240802,225.00,225.00,225.00,225.00,54
533470,20240802,352.95,384.85,348.45,374.95,56326
533477,20240802,689.95,742.50,689.95,729.90,21944
533482,20240802,4.72,4.74,4.72,4.72,15922
533506,20240802,2.86,2.89,2.82,2.84,1533941
533519,20240802,174.55,179.00,172.10,177.05,334937
533520,20240802,10.75,10.75,10.44,10.75,82210
533540,20240802,23.60,26.00,23.60,25.53,14160
533543,20240802,102.00,107.60,98.00,106.21,29625
533552,20240802,302.30,318.00,302.30,313.35,26994
533553,20240802,397.95,420.25,394.80,415.60,39493
533570,20240802,60.40,60.40,59.42,60.02,34051
533573,20240802,1215.45,1250.50,1190.85,1245.15,22006
533576,20240802,47.00,56.35,47.00,56.35,621770
533581,20240802,410.70,437.00,410.70,433.95,98620
533602,20240802,3.78,3.78,3.56,3.65,523248
533605,20240802,0.84,0.84,0.80,0.83,113931
533608,20240802,171.95,171.95,163.90,165.15,19629
533629,20240802,16.60,16.60,16.60,16.60,910
533632,20240802,17.95,17.95,17.34,17.40,2367
533638,20240802,77.39,77.39,77.39,77.39,65917
533644,20240802,343.50,343.50,343.50,343.50,28
533655,20240802,603.80,609.90,591.25,607.65,35669
533676,20240802,270.00,274.25,270.00,274.00,330
533704,20240802,51.60,52.49,50.05,50.23,90315
533719,20240802,6420.00,6458.80,6397.31,6458.80,26
533758,20240802,1475.00,1495.00,1456.00,1472.55,17939
533761,20240802,163.55,171.00,158.80,167.80,35973
533896,20240802,17.20,19.00,17.20,18.42,10944
533941,20240802,256.95,257.25,244.65,253.00,2120
533982,20240802,72.95,73.39,72.00,72.98,3671
534060,20240802,4.42,4.42,4.42,4.42,412257
534063,20240802,92.50,93.99,86.25,93.62,1517
534064,20240802,27.50,27.99,24.54,25.11,1032521
534076,20240802,596.05,608.05,596.00,598.30,3486
534091,20240802,4266.00,4379.15,4234.45,4331.20,26795
534139,20240802,819.15,819.15,782.30,806.35,11820
534190,20240802,3.76,4.00,3.76,4.00,3014
534309,20240802,176.20,183.45,174.50,181.50,1881814
534312,20240802,3.50,3.50,3.35,3.40,5893
534328,20240802,212.65,234.95,212.65,233.65,9458
534338,20240802,53.42,54.95,53.42,54.92,111
534369,20240802,141.50,149.75,140.85,144.00,124212
534392,20240802,279.35,282.50,273.90,274.70,10872
534422,20240802,5.20,5.40,5.20,5.36,5859
534425,20240802,173.10,176.10,170.15,174.25,5460
534532,20240802,6.15,6.15,5.92,6.06,1058
534597,20240802,77.84,77.98,76.04,76.98,119231
534598,20240802,33.25,35.45,33.25,35.00,3134
534600,20240802,211.75,211.75,207.80,208.95,50236
534612,20240802,37.50,39.86,37.50,38.31,6759
534615,20240802,36.75,38.00,35.63,37.22,82509
534618,20240802,1509.65,1574.70,1509.65,1510.05,516109
534623,20240802,37.00,39.34,36.03,39.18,14992
534639,20240802,25.75,25.75,25.68,25.68,695
534674,20240802,8.17,8.32,7.92,8.03,117773
534675,20240802,31.50,32.55,31.50,31.94,39233
534680,20240802,402.80,402.80,380.05,394.65,722
534691,20240802,25.73,26.79,24.48,25.41,53505
534708,20240802,27.91,27.91,27.91,27.91,24000
534732,20240802,70.00,72.79,68.50,70.81,127783
534733,20240802,44.88,44.88,44.88,44.88,745998
534741,20240802,0.89,0.90,0.86,0.87,1371316
534742,20240802,219.50,225.50,215.25,221.80,45737
534748,20240802,14.00,14.00,13.80,13.90,707523
534755,20240802,1.09,1.09,1.03,1.06,4687
534758,20240802,1350.00,1368.00,1350.00,1367.05,2746
534796,20240802,28.06,28.06,28.06,28.06,31
534804,20240802,975.10,990.95,975.00,981.90,2680
534809,20240802,92.04,96.80,90.23,95.07,460387
534816,20240802,424.90,427.25,420.25,421.10,344260
534976,20240802,3430.90,3470.45,3357.05,3429.15,1129
535136,20240802,1862.00,1885.00,1801.00,1848.20,21827
535204,20240802,4.00,4.19,4.00,4.15,14568
535205,20240802,4.43,4.74,4.43,4.56,18856
535267,20240802,10.92,12.20,10.89,11.61,1029911
535276,20240802,892.30,892.30,882.90,884.69,4190
535322,20240802,521.40,533.85,500.50,504.55,81862
535387,20240802,36.11,36.11,36.11,36.11,1
535431,20240802,0.93,0.93,0.90,0.91,260576
535458,20240802,39.87,46.92,39.00,43.52,59791
535514,20240802,10.50,10.50,10.00,10.00,431
535566,20240802,160.00,160.00,160.00,160.00,8
535601,20240802,323.60,324.65,316.50,319.85,998
535602,20240802,2300.20,2445.00,2300.20,2421.05,1612
535621,20240802,106.55,115.70,106.55,112.00,352
535648,20240802,1219.80,1256.35,1205.60,1217.25,8866
535657,20240802,14.07,14.39,13.52,13.93,10877
535667,20240802,129.05,133.00,129.05,130.00,279
535693,20240802,93.50,95.05,91.20,94.29,24008
535719,20240802,34.99,36.47,34.26,36.05,14475
535730,20240802,1.54,1.54,1.54,1.54,1823849
535754,20240802,335.00,369.50,327.80,355.75,207662
535755,20240802,331.85,343.25,328.40,335.45,147725
535789,20240802,168.05,168.90,164.80,166.40,344723
535910,20240802,181.10,186.70,181.10,184.05,108439
535916,20240802,102.00,103.99,98.10,100.04,184000
535958,20240802,3.85,4.00,3.75,3.97,1871990
536073,20240802,27.00,28.89,26.72,27.68,11689
536264,20240802,37.16,38.49,37.16,37.81,680201
536493,20240802,551.00,564.00,528.40,551.65,3118
536507,20240802,2.25,2.41,2.25,2.33,35150
536659,20240802,15.14,15.92,14.42,15.92,1042186
536672,20240802,7.24,7.24,6.06,6.59,202191
536709,20240802,14.44,14.84,14.18,14.25,346815
536710,20240802,38.19,38.19,38.19,38.19,3000
536738,20240802,6.05,6.05,5.37,5.37,42000
536773,20240802,873.00,883.90,864.05,883.90,224
536846,20240802,109.60,109.60,109.60,109.60,111
536960,20240802,62.75,62.84,61.55,62.19,74300
536974,20240802,54.70,56.00,53.50,55.38,64202
537007,20240802,275.29,276.70,273.10,274.28,51770
537008,20240802,29.97,29.97,28.12,28.46,7751
537069,20240802,51.99,52.00,47.90,49.06,13664
537253,20240802,78.00,83.00,78.00,81.60,1294
537259,20240802,1325.45,1404.00,1300.00,1398.80,65022
537291,20240802,237.00,240.70,234.65,237.70,1594
537292,20240802,230.00,240.10,225.30,236.40,2581
537326,20240802,210.00,213.15,192.85,212.15,91726
537483,20240802,272.75,272.85,270.00,270.89,3449
537536,20240802,185.65,185.65,180.00,182.20,16031
537573,20240802,39.00,39.40,39.00,39.26,12800
537582,20240802,2.85,2.85,2.85,2.85,60000
537707,20240802,20.65,21.25,20.06,20.17,70372
537708,20240802,263.25,271.75,263.25,268.66,75127
537709,20240802,10.49,10.49,10.49,10.49,17315
537750,20240802,199.00,200.00,192.05,196.10,7757
537766,20240802,4.65,4.65,4.45,4.50,278679
537784,20240802,10.65,10.65,10.20,10.26,48000
537785,20240802,428.20,432.00,422.65,425.30,853
537800,20240802,4.02,4.07,3.95,4.02,1388810
537820,20240802,2.33,2.33,2.33,2.33,4655
537839,20240802,141.10,141.10,139.05,139.10,11150
537985,20240802,55.83,55.85,53.80,54.09,27301
538057,20240802,105.92,105.92,103.70,104.52,315448
538081,20240802,6.17,6.17,5.94,5.94,34275
538092,20240802,93.45,93.45,92.00,93.39,390
538119,20240802,76.83,78.70,73.11,74.85,121722
538212,20240802,0.81,0.81,0.78,0.80,385173
